filename,label,eco_score
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper2.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper20.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper200.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper201.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper202.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper203.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper204.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper205.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper206.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper207.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper208.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper209.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper21.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper210.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper211.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper212.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper213.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper214.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper215.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper216.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper217.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper218.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper219.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper22.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper220.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper221.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper222.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper223.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper224.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper225.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper226.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper227.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper228.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper229.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper23.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper230.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper231.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper232.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper233.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper234.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper235.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper236.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper237.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper238.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper239.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper24.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper240.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper241.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper242.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper243.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper244.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper245.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper246.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper247.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper248.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper249.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper25.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper250.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper251.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper252.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper253.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper254.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper255.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper256.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper257.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper258.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper259.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper26.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper260.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper261.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper262.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper263.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper264.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper265.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper266.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper267.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper268.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper269.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper27.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper270.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper271.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper272.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper273.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper274.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper275.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper276.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper277.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper278.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper279.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper28.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper280.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper281.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper282.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper283.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper284.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper285.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper286.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper287.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper288.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper289.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper29.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper290.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper291.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper292.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper293.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper294.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper295.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper296.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper297.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper298.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper299.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper3.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper30.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper300.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper301.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper302.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper303.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper304.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper305.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper306.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper307.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper308.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper309.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper31.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper310.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper311.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper312.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper313.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper314.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper315.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper316.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper317.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper318.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper319.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper32.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper320.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper321.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper322.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper323.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper324.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper325.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper326.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper327.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper328.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper329.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper33.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper330.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper331.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper332.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper333.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper334.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper335.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper336.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper337.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper338.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper339.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper34.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper340.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper341.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper342.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper343.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper344.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper345.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper346.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper347.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper348.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper349.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper35.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper350.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper351.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper352.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper353.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper354.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper355.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper356.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper357.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper358.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper359.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper36.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper360.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper361.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper362.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper363.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper364.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper365.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper366.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper367.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper368.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper369.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper37.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper370.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper371.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper372.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper373.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper374.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper375.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper376.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper377.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper378.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper379.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper38.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper380.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper381.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper382.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper383.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper384.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper385.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper386.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper387.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper388.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper389.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper39.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper390.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper391.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper392.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper393.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper394.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper395.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper396.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper397.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper398.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper399.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper4.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper40.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper400.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper401.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper402.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper403.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper404.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper405.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper406.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper407.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper408.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper409.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper41.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper410.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper411.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper412.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper413.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper414.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper415.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper416.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper417.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper418.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper419.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper42.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper420.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper421.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper422.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper423.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper424.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper425.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper426.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper427.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper428.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper429.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper43.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper430.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper431.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper432.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper433.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper434.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper435.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper436.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper437.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper438.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper439.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper44.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper440.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper441.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper442.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper443.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper444.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper445.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper446.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper447.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper448.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper449.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper45.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper450.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper451.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper452.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper453.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper454.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper455.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper456.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper457.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper458.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper459.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper46.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper460.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper461.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper462.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper463.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper464.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper465.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper466.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper467.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper468.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper469.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper47.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper470.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper471.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper472.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper473.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper474.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper475.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper476.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper477.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper478.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper479.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper48.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper480.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper481.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper482.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper483.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper484.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper485.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper486.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper487.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper488.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper489.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper49.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper490.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper491.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper492.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper493.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper494.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper495.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper496.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper497.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper498.jpg,paper,9
C:\Users\chand\garbage cleaner\images\Garbage classification\paper\paper499.jpg,paper,9
